id,youtube_url,title,caption,synopsis,release_date,duration,language,country,thumbnail_url
AnBILmIheKc,https://www.youtube.com/watch?v=AnBILmIheKc,BURNT TOAST AND CIGARETTES,A troubled teen tries to get her life in order -- but problems show up.,"Abi is a teenager who has just been expelled from her school because of her fighting and bullying another student. Her father tries to understand her, but she pushes him away, and her mother has passed away, leaving her adrift. She loves her boyfriend, but constantly fears he will abandon her, either by breaking up or cheating on her.
Abi's only place of refuge is her dance studio, which brings out the best in her character. But when the other student from her former school shows up, Abi loses the only safe space she has in life, bringing out her worst and barreling towards a collision with her issues.",2023-11-14,1149.0,English,USA,assets/thumbnails/AnBILmIheKc.webp
B3jxTh-HUr8,https://www.youtube.com/watch?v=B3jxTh-HUr8,NO PLACE,A mother and her kids are about to be homeless. So she commits an unexpected act.,"Angela and her two kids have been recently been evicted from their family home and now find themselves crammed into a rented room. But even keeping that is a struggle, as is trying to maintain a semblance of normality.
Not having a proper home takes its toll, however, and without any help, Angela finds herself in an increasingly desperate situation. She is forced to take an uncharacteristic action in order to hold onto to her family -- but in doing so, she places her and her family's future in jeopardy.",2020-08-15,431.0,English,USA,assets/thumbnails/B3jxTh-HUr8.webp
B54tLXxs0oc,https://www.youtube.com/watch?v=B54tLXxs0oc,BUZZKILL,A young girl tries to fit in a group of teens -- but ends up in a dangerous situation.,"Young teenager Adrian is hanging out at her South Florida home with her younger sister Nickie when she spots a group of teenagers in the street, joking and sharing the easy camaraderie that friends do. Intrigued, she and her sister follow the group into a carpark, keeping her eye on them closely.
Eventually, Adrianne finds her way into the group, and she tries hard to fit in. But her desire to be included at almost any cost, as well as her growing intrigue with one particular member of the group, puts her and her young sibling into a dangerous situation with unnerving consequences.",2023-02-16,661.0,English,USA,assets/thumbnails/B54tLXxs0oc.webp
BKlilE1moK8,https://www.youtube.com/watch?v=BKlilE1moK8,GUBER,"A ride-share driver picks up a passenger with a heavy loss, then reveals the real reason he drives.","Carter is a ride-share driver who works all night, providing safe rides home for people who are often too inebriated to drive themselves from their parties back home. Carter encounters all kinds of people as he drives them to and from their destinations. Most barely remember him.
But one night, he picks up a depressed young woman named Pheobe, who is mourning a personal loss. This causes Carter to open up about his loss -- and just why he's working as a ride-share driver instead of pursuing a more conventionally successful path in life.",2023-11-29,1010.0,English,USA,assets/thumbnails/BKlilE1moK8.webp
BZsyxX2qFew,https://www.youtube.com/watch?v=BZsyxX2qFew,TONY'S AUTO REPAIR,A crime boss mother discovers her son had an affair with a rival mob member.,"Robert is the young scion of a crime family in early 80s New York City. He has also made a serious mistake, in the form of a body in the trunk of a car. He has taken refuge in an auto repair shop, where he awaits the arrival of his mother, Belle, who is the crime family boss.
When Belle arrives, she confronts Robert and learns that he had an affair with a member of a rival crime family. Belle dresses down her son and pressures him to show her the body in the trunk. The body is not what she expected, however, and it also reveals a certain fact about Robert that shocks her and changes her understanding of Robert. But it doesn't change her love for her son, and she offers him her affection and acceptance in the face of the reveal -- just before all hell breaks loose.",2023-05-03,564.0,English,USA,assets/thumbnails/BZsyxX2qFew.webp
Bb1NzwdemIk,https://www.youtube.com/watch?v=Bb1NzwdemIk,MY FRIEND SHOKAT,A Persian-American boy tries to save his pet goat from being eaten.,"Amir is a young Persian-American boy who loves his goat Shokat, who lives in the yard of their home. But when Shokat stops producing as much milk as she used to, his sister tells Amir some bad news: it's too expensive to keep feeding Shokat, and they may have to use the animal for her meat instead.
Amir then sets about trying to save his beloved goat. Using the logic of childhood, he tries to buy her some milk to drink, with the reasoning that she'll make more of it as a result. But with limited resources, he faces indifference and hostility in his task, along with some kindness and even love -- but it may not be enough to save the family goat.",2021-07-24,694.0,English,USA,assets/thumbnails/Bb1NzwdemIk.webp
BgmjxUlLbew,https://www.youtube.com/watch?v=BgmjxUlLbew,MURMUR,A young autistic girl grows strange bumps on her back as she faces an uncertain future.,"Hannah is a single mom raising her young daughter, Evie, on her own. Their situation is made more challenging due to Evie's autism. To the eyes of most people, Evie is uncommunicative, and she's in danger of losing her place at school, much to her mother's distress.
But Evie is communicating with everything else: the static on a TV screen, flowers growing outside, the starlings in the sky. She has a world of her own, and when she begins to grow strange bumps on her back, she looks poised to join this other world -- but will have to leave her mother behind.",2024-02-21,1151.0,English,USA,assets/thumbnails/BgmjxUlLbew.webp
C0brSd48kSs,https://www.youtube.com/watch?v=C0brSd48kSs,OFF BOOK,A small-town girl goes on a date with a big city guy. Then he hands her a script.,"Natalie is a bright, smart small-town girl who just moved to the city, waiting in a hip coffee shop for a first date.  When Steve enters, it's clear he's an in-the-know man of the city, as well as a cool and handsome actor, and Natalie quite can't believe her luck.
But Steve has brought to this first date a strange neurosis that seems at first silly and eccentric -- a literal script of how he thinks the date should go. At first Natalie tries to humor Steve, but his insistence on them following the script derails the date, exposing Steve as a bit of a lunatic and leaving Natalie in a bind as she tries to extract herself from the situation.",2019-08-14,492.0,English,USA,assets/thumbnails/C0brSd48kSs.webp
C6b7Q5peuXA,https://www.youtube.com/watch?v=C6b7Q5peuXA,BROTHERS,"Two brothers hike to a mountain lake, then meet a stranger who gives them a new way to live.","Two brothers are hiking up a mountainside. Despite the beautiful scenery, the trip is tense. Tom and Noah haven't spent time in a while, and Noah is not happy to be there. He hates hiking, and his attitude is grumpy and negative.
But as it turns out, Noah is more than just a curmudgeon. He's depressed, and recently took drastic action to end his pain, something that the pair try to reckon with. But just as the trip begins to deteriorate, a stranger comes into their midst and gives them a new way of looking at things.",2024-01-04,992.0,English,USA,assets/thumbnails/C6b7Q5peuXA.webp
CeU24wUxkjM,https://www.youtube.com/watch?v=CeU24wUxkjM,FACE SWAP,"A man convinces his wife to try A.I. technology, then gets more than he bargains for.","A husband and a wife decide, after many years of marriage, to add a little spice to their sex life. In search for a new source of titillation, they've turned to an artificial intelligence service that will let them digitally change their faces to their partner's fantasy celebrity partner.
But the swap works a little too well -- though it certainly livens things up for the couple, it does so in a way that no one quite expects.",2019-07-11,310.0,English,USA,assets/thumbnails/CeU24wUxkjM.webp
CleSJT6QrTQ,https://www.youtube.com/watch?v=CleSJT6QrTQ,DELOPING,Two friends settle their differences with a duel to the death.,"It's July 1792, and Mary and Emma are two friends who are angry and irritated with one another. They decide to settle their differences in the only way they know how: by dueling to the death.
Dueling is what the men do to solve their conflicts, but Mary and Emma don't know how to duel properly. They know it involves guns and bullets, and counting down while walking off, but that's about it. When their duel doesn't go as planned, they find another novel way to resolve their arguments.",2024-02-22,423.0,English,USA,assets/thumbnails/CleSJT6QrTQ.webp
Cqyb02TKBSE,https://www.youtube.com/watch?v=Cqyb02TKBSE,PUPPET ME,A ventriloquist's daughter puts on one last show after her father's death.,"Staj is set to go onstage, looking to recreate her puppeteer father's act after his death. Staj is dressed in the same suit; she's armed with the act's famous puppet Jean, who is beloved by audiences from its old television show.
But try as she might, Staj can't hold her grief for her father inside, finding his act a pale substitute for her father's presence. She breaks down onstage, as the enormity of her loss hits her once again. But she finds a moment of grace, anyway, from an unexpected place.",2023-06-20,679.0,English,USA,assets/thumbnails/Cqyb02TKBSE.webp
D-dYX7Zw6PA,https://www.youtube.com/watch?v=D-dYX7Zw6PA,HELLO MA'AM,"A young con artist enters a stranger's home, then gets more than he bargains for.","Paul is a young Texan teen grifter looking to score some cash. His latest scam is going door-to-door in wealthy neighborhoods selling candy bars, to raise money for an invented funeral for his father.
But when one woman buys his sob story, he gets himself invited into her affluent, elegant home. As they talk, he decides to steal something while he has access inside -- but then has a surprising encounter with adulthood.",2021-10-23,780.0,English,USA,assets/thumbnails/D-dYX7Zw6PA.webp
